orderDate,categoryTitle,dishTitle,orderQuantity,orderPrice
2021-11-03,"Starter & Soup","Chicken Cheese Balls",2,240
2021-11-03,"Thin-Crust Pizza","Classic Margherita Pizza",2,440
2021-11-03,Coffee,Cappuccino,3,570
2021-11-03,"Sandwich & Burger","Classic Chicken Burger",1,240
2021-11-03,Coffee,"Caffe Mocha",3,800
2021-11-03,"Pastry & Bakery",Cookie,1,120
2021-11-03,"Sandwich & Burger","Club Sandwich",1,260
2021-11-03,"Thin-Crust Pizza","Four Seasons Pizza",1,540
2021-11-04,Pasta,"Spaghetti Bolognese",1,300
2021-11-04,"Starter & Soup","Potato Wedges",3,360
2021-11-04,Drinks,Coke,9,360
2021-11-04,Drinks,Fanta,2,80
2021-11-04,"Thick-Crust Pizza","Naga Beef Pizza",1,590
2021-11-04,Snack,"Fried Calamari",2,580
2021-11-04,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2035
2021-11-04,Pasta,"Seafood Marinara",1,350
2021-11-04,"Pastry & Bakery","Brownie with Ice Cream",2,460
2021-11-04,"Shake & Soda","Lime Soda",1,260
2021-11-04,Coffee,"Caffe Mocha",2,540
2021-11-04,"Thick-Crust Pizza","Tandoori Chicken Pizza",2,1060
2021-11-04,"Sandwich & Burger","Club Sandwich",3,780
2021-11-04,"Thin-Crust Pizza","Classic Margherita Pizza",3,770
2021-11-04,"Starter & Soup","Chicken Cheese Balls",3,360
2021-11-04,Drinks,Sprite,3,120
2021-11-04,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,600
2021-11-04,Drinks,"Water 500ml",7,105
2021-11-04,"Thin-Crust Pizza","Chicken Supreme Pizza",4,1650
2021-11-04,"Shake & Soda","Oreo Vanilla Shake",3,840
2021-11-04,"Starter & Soup","Cream of Mushroom",3,540
2021-11-04,"Sandwich & Burger","Croissant Sandwich",1,190
2021-11-04,"Starter & Soup","Cheese Balls",1,100
2021-11-04,"Starter & Soup","French Fries",3,240
2021-11-04,"Sandwich & Burger","Classic Chicken Burger",1,240
2021-11-04,"Sandwich & Burger","Peri Peri Beef Burger",1,310
2021-11-04,Pasta,"Fettuccine Baked Pasta",2,720
2021-11-04,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,840
2021-11-04,Meal,"Fish & Chips",1,420
2021-11-04,Meal,"Mongolian Beef",2,760
2021-11-04,Pasta,"Penne Alfredo",1,280
2021-11-04,Coffee,Latte,3,625
2021-11-04,"Pastry & Bakery",Cookie,2,240
2021-11-04,Coffee,Americano,1,150
2021-11-04,"Sandwich & Burger","Classic Beef Burger",1,290
2021-11-04,Coffee,Cappuccino,3,570
2021-11-05,Meal,"Teriyaki Chicken",2,580
2021-11-05,Coffee,Cappuccino,12,2280
2021-11-05,"Thin-Crust Pizza","Chicken Supreme Pizza",7,3125
2021-11-05,Pasta,"Seafood Marinara",1,350
2021-11-05,Drinks,"Water 500ml",12,180
2021-11-05,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,700
2021-11-05,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2625
2021-11-05,"Thin-Crust Pizza","Four Seasons Pizza",3,1480
2021-11-05,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,940
2021-11-05,"Starter & Soup","Potato Wedges",1,120
2021-11-05,Drinks,Coke,6,240
2021-11-05,"Starter & Soup","Cheese Balls",2,200
2021-11-05,"Quick Meal & Salad","Garlic Mushroom with Chicken",1,260
2021-11-05,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-11-05,Pasta,"Fettuccine Baked Pasta",1,360
2021-11-05,Coffee,Latte,3,585
2021-11-05,"Starter & Soup","Cream of Mushroom",8,1440
2021-11-05,Drinks,Fanta,3,120
2021-11-05,Snack,"Buffalo Wings",2,380
2021-11-05,"Starter & Soup","French Fries",2,160
2021-11-05,"Sandwich & Burger","Classic Chicken Burger",2,460
2021-11-05,Snack,"Teriyaki Chicken Wings",1,200
2021-11-05,Drinks,Sprite,3,120
2021-11-05,"Pastry & Bakery",Cookie,2,240
2021-11-05,"Starter & Soup","Chicken Cheese Balls",2,240
2021-11-05,Drinks,"Zero Coke Can",1,40
2021-11-05,Pasta,"Fettuccine Creme Lime-e",2,540
2021-11-05,"Thin-Crust Pizza","Prawn-Lime Pizza",1,750
2021-11-05,Snack,"Naga Wings",3,540
2021-11-05,"Sandwich & Burger","Club Sandwich",1,260
2021-11-06,"Starter & Soup","Potato Wedges",4,480
2021-11-06,Drinks,Coke,12,480
2021-11-06,Snack,"Teriyaki Chicken Wings",2,400
2021-11-06,Meal,"Moroccan Chicken",1,340
2021-11-06,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1105
2021-11-06,"Sandwich & Burger","Smoked Chicken Sandwich",3,480
2021-11-06,"Starter & Soup","Chicken Cheese Balls",4,480
2021-11-06,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,890
2021-11-06,"Thin-Crust Pizza","Prawn-Lime Pizza",1,510
2021-11-06,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-11-06,Drinks,Sprite,5,200
2021-11-06,Drinks,"Water 500ml",6,90
2021-11-06,Drinks,Fanta,3,120
2021-11-06,"Starter & Soup","Cream of Mushroom",2,360
2021-11-06,"Thin-Crust Pizza","Vegetarian's Delight",1,250
2021-11-06,Coffee,Americano,1,150
2021-11-06,Coffee,"Caffe Mocha",1,260
2021-11-06,"Thin-Crust Pizza","Classic Margherita Pizza",2,670
2021-11-06,"Starter & Soup","French Fries",3,240
2021-11-06,"Quick Meal & Salad","Garlic Mushroom with Chicken",2,520
2021-11-06,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-11-06,"Thin-Crust Pizza","Four Seasons Pizza",2,720
2021-11-06,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-11-06,Coffee,Cappuccino,4,760
2021-11-06,Coffee,Latte,3,585
2021-11-06,Steak,"Chicken Butterfly",1,490
2021-11-06,Tea,"Green Tea & Mint",3,410
2021-11-06,Snack,"Buffalo Wings",1,190
2021-11-06,"Thin-Crust Pizza","Chicken Supreme Pizza",1,480
2021-11-06,"Starter & Soup","Seafood Clear",1,240
2021-11-06,"Starter & Soup","Cheese Balls",1,100
2021-11-06,"Quick Meal & Salad","Sauteed Garlic Mushroom",1,200
2021-11-07,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,1210
2021-11-07,"Starter & Soup","French Fries",1,80
2021-11-07,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,2705
2021-11-07,Drinks,"Water 500ml",13,195
2021-11-07,"Thin-Crust Pizza","Classic Margherita Pizza",2,440
2021-11-07,Pasta,"Penne Alfredo",2,560
2021-11-07,Drinks,Coke,6,240
2021-11-07,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2021-11-07,"Shake & Soda","Apple Soda",1,280
2021-11-07,"Thin-Crust Pizza","Vegetarian's Delight",1,250
2021-11-07,"Starter & Soup","Potato Wedges",3,360
2021-11-07,"Thin-Crust Pizza","Chicken Supreme Pizza",2,1355
2021-11-07,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,950
2021-11-07,Drinks,"Zero Coke Can",1,40
2021-11-07,"Starter & Soup","Cream of Mushroom",1,180
2021-11-07,Snack,"Prawn On Toast",1,180
2021-11-07,Drinks,Fanta,1,40
2021-11-07,"Starter & Soup","Cheese Balls",3,300
2021-11-07,"Starter & Soup","Chicken Cheese Balls",1,120
2021-11-07,"Sandwich & Burger","Croissant Sandwich",1,190
2021-11-07,Coffee,Cappuccino,1,190
2021-11-08,"Starter & Soup","French Fries",4,320
2021-11-08,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1715
2021-11-08,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1620
2021-11-08,Drinks,Coke,19,760
2021-11-08,"Sandwich & Burger","Classic Chicken Burger",1,240
2021-11-08,Snack,"Buffalo Wings",1,190
2021-11-08,Drinks,Fanta,3,120
2021-11-08,"Pastry & Bakery","Brownie with Ice Cream",2,460
2021-11-08,Drinks,"Water 500ml",6,90
2021-11-08,Drinks,Sprite,6,240
2021-11-08,"Starter & Soup","Chicken Cheese Balls",4,480
2021-11-08,"Starter & Soup","Potato Wedges",3,360
2021-11-08,Coffee,Cappuccino,4,760
2021-11-08,Coffee,Americano,1,150
2021-11-08,"Starter & Soup","Hot & Sour",1,185
2021-11-08,"Starter & Soup","Cream of Mushroom",1,180
2021-11-08,Snack,"Prawn On Toast",1,180
2021-11-08,"Sandwich & Burger","BBQ Chicken Burger",1,260
2021-11-08,Coffee,Latte,1,195
2021-11-08,"Sandwich & Burger","Croissant Sandwich",1,190
2021-11-08,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-11-08,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-11-08,"Thin-Crust Pizza","Corn & Cheese Pizza",1,270
2021-11-08,Pasta,"Penne Alfredo",1,280
2021-11-08,Coffee,"Caffe Mocha",2,520
2021-11-08,Snack,"Fried Calamari",1,290
2021-11-09,Breakfast,"Full English Breakfast",1,450
2021-11-09,Coffee,Americano,3,450
2021-11-09,Drinks,"Water 500ml",6,90
2021-11-09,"Thin-Crust Pizza","Chicken Supreme Pizza",4,2230
2021-11-09,Drinks,Fanta,1,40
2021-11-09,"Thin-Crust Pizza","Vegetarian's Delight",2,500
2021-11-09,"Sandwich & Burger","Smoked Chicken Sandwich",3,480
2021-11-09,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-11-09,Drinks,Sprite,4,160
2021-11-09,"Sandwich & Burger","Classic Chicken Burger",1,240
2021-11-09,"Starter & Soup","Cheese Balls",2,200
2021-11-09,"Starter & Soup","French Fries",5,400
2021-11-09,"Thin-Crust Pizza","Classic Margherita Pizza",1,600
2021-11-09,Snack,"Naga Wings",3,540
2021-11-09,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,815
2021-11-09,Drinks,Coke,7,280
2021-11-09,Meal,"Mongolian Beef",2,760
2021-11-09,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2021-11-09,"Pastry & Bakery",Cookie,2,240
2021-11-09,Coffee,Latte,2,410
2021-11-09,"Starter & Soup","Potato Wedges",1,120
2021-11-09,Coffee,"Flavored Latte",2,500
2021-11-09,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-11-09,"Starter & Soup","Chicken Cheese Balls",1,120
2021-11-09,Pasta,"Fettuccine Baked Pasta",1,360
2021-11-09,Meal,"Teriyaki Chicken",1,290
2021-11-10,"Thin-Crust Pizza","Vegetarian's Delight",1,250
2021-11-10,"Sandwich & Burger","Croissant Sandwich",1,190
2021-11-10,Drinks,Coke,14,560
2021-11-10,"Starter & Soup","Cream of Mushroom",4,720
2021-11-10,"Starter & Soup","Cheese Balls",1,100
2021-11-10,Meal,"Teriyaki Chicken",2,580
2021-11-10,Pasta,"Fettuccine Baked Pasta",2,720
2021-11-10,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,890
2021-11-10,Coffee,Americano,2,300
2021-11-10,Drinks,"Water 500ml",3,45
2021-11-10,Coffee,Latte,4,780
2021-11-10,"Starter & Soup","Potato Wedges",3,360
2021-11-10,"Thin-Crust Pizza","Chicken Supreme Pizza",3,990
2021-11-10,"Starter & Soup","French Fries",3,240
2021-11-10,"Starter & Soup","Chicken Cheese Balls",3,360
2021-11-10,Coffee,Cappuccino,6,1140
2021-11-10,Coffee,"Caffe Mocha",2,520
2021-11-10,Pasta,"Spaghetti Bolognese",1,300
2021-11-10,"Thin-Crust Pizza","Corn & Cheese Pizza",1,270
2021-11-10,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2021-11-10,Drinks,Sprite,1,40
2021-11-10,"Pastry & Bakery",Croissant,1,120
2021-11-10,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-11-10,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,640
2021-11-10,"Thin-Crust Pizza","Classic Margherita Pizza",1,260
2021-11-10,"Quick Meal & Salad","Garlic Mushroom with Chicken",1,260
2021-11-10,Drinks,Fanta,1,40
2021-11-11,Drinks,Coke,16,640
2021-11-11,"Sandwich & Burger","Classic Chicken Burger",1,240
2021-11-11,Breakfast,"Light English Breakfast",1,250
2021-11-11,"Sandwich & Burger","Croissant Sandwich",1,190
2021-11-11,"Starter & Soup","Cheese Balls",2,200
2021-11-11,Coffee,"Caffe Mocha",1,260
2021-11-11,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,3590
2021-11-11,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-11-11,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-11-11,Coffee,Latte,2,390
2021-11-11,"Starter & Soup","Cream of Mushroom",3,540
2021-11-11,"Starter & Soup","French Fries",6,480
2021-11-11,"Starter & Soup","Potato Wedges",2,240
2021-11-11,"Thin-Crust Pizza","Chicken Supreme Pizza",4,1770
2021-11-11,Coffee,Cappuccino,3,570
2021-11-11,"Thin-Crust Pizza","Beef Pepperoni Pizza",4,2240
2021-11-11,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-11-11,"Thin-Crust Pizza","Four Seasons Pizza",2,1300
2021-11-11,Pasta,"Spaghetti Aglio e Olio",1,270
2021-11-11,"Starter & Soup","Chicken Cheese Balls",2,240
2021-11-11,Snack,"Buffalo Wings",2,380
2021-11-11,Drinks,Fanta,4,160
2021-11-11,Coffee,Americano,3,450
2021-11-11,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2021-11-11,Snack,"Teriyaki Chicken Wings",2,400
2021-11-11,"Sandwich & Burger","Club Sandwich",2,520
2021-11-11,"Sandwich & Burger","Classic Beef Burger",1,290
2021-11-11,Drinks,"Water 500ml",4,60
2021-11-11,"Pastry & Bakery",Cookie,2,240
2021-11-11,Snack,"Fried Calamari",1,290
2021-11-11,Coffee,"Flavored Latte",1,250
2021-11-11,Tea,"Green Tea & Mint",3,390
2021-11-11,Meal,"Teriyaki Chicken",1,290
2021-11-11,Meal,"Mongolian Beef",1,380
2021-11-11,Pasta,"Seafood Marinara",1,350
2021-11-11,"Thin-Crust Pizza","Vegetarian's Delight",1,250
2021-11-11,"Sandwich & Burger","Smoked Chicken Sandwich",1,160
2021-11-11,"Starter & Soup","Seafood Clear",2,480
2021-11-11,"Quick Meal & Salad","Sauteed Garlic Mushroom",1,200
2021-11-12,"Quick Meal & Salad","Spicy Rice with Chicken Satay",10,2100
2021-11-12,"Starter & Soup","Chicken Cheese Balls",9,1080
2021-11-12,Drinks,Sprite,4,160
2021-11-12,"Starter & Soup","Cream of Mushroom",8,1440
2021-11-12,Snack,"Buffalo Wings",1,190
2021-11-12,Pasta,"Penne Alfredo",3,840
2021-11-12,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2355
2021-11-12,Drinks,Coke,19,760
2021-11-12,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,1045
2021-11-12,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-11-12,Snack,"Teriyaki Chicken Wings",1,200
2021-11-12,Drinks,"Water 500ml",21,315
2021-11-12,"Thin-Crust Pizza","Chicken Supreme Pizza",8,3640
2021-11-12,Drinks,Fanta,16,640
2021-11-12,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1020
2021-11-12,"Starter & Soup","French Fries",2,160
2021-11-12,"Starter & Soup","Potato Wedges",6,720
2021-11-12,Coffee,"Flavored Latte",3,750
2021-11-12,Coffee,Cappuccino,4,760
2021-11-12,"Shake & Soda","Strawberry Shake",4,1080
2021-11-12,"Sandwich & Burger","Smoked Chicken Sandwich",1,160
2021-11-12,Coffee,Macchiato,1,175
2021-11-12,Snack,"Prawn On Toast",2,360
2021-11-12,"Thin-Crust Pizza","Four Seasons Pizza",5,2380
2021-11-12,"Pastry & Bakery","Blueberry Cheese Cake",2,500
2021-11-12,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2021-11-12,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-11-12,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-11-12,Steak,"Chicken Butterfly",2,980
2021-11-12,"Shake & Soda","Lime Soda",2,520
2021-11-12,"Pastry & Bakery",Cookie,1,120
2021-11-12,Pasta,"Seafood Marinara",1,350
2021-11-12,"Sandwich & Burger","Classic Beef Burger",1,270
2021-11-12,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-11-12,Meal,"Fish & Chips",1,420
2021-11-12,"Starter & Soup","Cheese Balls",2,200
2021-11-12,"Quick Meal & Salad","Sauteed Garlic Mushroom",1,200
2021-11-12,Coffee,Latte,3,585
2021-11-12,Coffee,Americano,3,450
2021-11-12,Meal,"Teriyaki Chicken",2,580
2021-11-12,Pasta,"Fettuccine Baked Pasta",1,360
2021-11-12,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-11-12,Drinks,"Zero Coke Can",1,40
2021-11-12,Tea,"Earl Grey",1,120
2021-11-13,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,1560
2021-11-13,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-11-13,"Starter & Soup","French Fries",2,160
2021-11-13,Drinks,Fanta,6,240
2021-11-13,"Shake & Soda","Strawberry Shake",1,270
2021-11-13,Coffee,Cappuccino,5,950
2021-11-13,"Thin-Crust Pizza","Chicken Supreme Pizza",4,2015
2021-11-13,Drinks,"Water 500ml",12,180
2021-11-13,"Thin-Crust Pizza","Corn & Cheese Pizza",2,1010
2021-11-13,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,640
2021-11-13,Drinks,Coke,3,120
2021-11-13,Pasta,"Penne Alfredo",2,560
2021-11-13,"Thin-Crust Pizza","Classic Margherita Pizza",2,440
2021-11-13,"Starter & Soup","Chicken Cheese Balls",1,120
2021-11-13,"Starter & Soup","Cheese Balls",2,200
2021-11-13,"Starter & Soup","Potato Wedges",3,360
2021-11-13,"Starter & Soup","Seafood Clear",2,480
2021-11-13,"Sandwich & Burger","Club Sandwich",2,520
2021-11-13,"Sandwich & Burger","Smoked Chicken Sandwich",1,160
2021-11-13,Meal,"Teriyaki Chicken",2,580
2021-11-13,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-11-13,"Starter & Soup","Cream of Mushroom",2,360
2021-11-14,"Thin-Crust Pizza","Classic Margherita Pizza",1,330
2021-11-14,Snack,"Prawn On Toast",2,360
2021-11-14,Coffee,Cappuccino,6,1140
2021-11-14,Coffee,Latte,5,975
2021-11-14,Drinks,"Water 500ml",7,105
2021-11-14,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,565
2021-11-14,"Sandwich & Burger","Club Sandwich",5,1300
2021-11-14,Snack,"Teriyaki Chicken Wings",2,400
2021-11-14,"Starter & Soup","Chicken Cheese Balls",2,240
2021-11-14,Drinks,Coke,10,400
2021-11-14,"Thin-Crust Pizza","Four Seasons Pizza",5,2380
2021-11-14,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-11-14,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-11-14,Coffee,"Flavored Latte",2,500
2021-11-14,Pasta,"Spaghetti Bolognese",1,300
2021-11-14,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,680
2021-11-14,Drinks,Fanta,6,240
2021-11-14,"Starter & Soup","Potato Wedges",4,480
2021-11-14,"Starter & Soup","Cream of Mushroom",2,360
2021-11-14,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-11-14,"Thin-Crust Pizza","Chicken Supreme Pizza",2,660
2021-11-14,"Starter & Soup","Hot & Sour",1,185
2021-11-14,Drinks,Sprite,4,160
2021-11-14,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2021-11-14,"Thin-Crust Pizza","Pizza Seafood Marinara",2,940
2021-11-14,Snack,"Naga Wings",2,360
2021-11-14,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,320
2021-11-14,"Starter & Soup","French Fries",1,80
2021-11-14,Snack,"Buffalo Wings",1,190
2021-11-14,Pasta,"Penne Alfredo",1,280
2021-11-14,Meal,"Teriyaki Chicken",2,580
2021-11-14,Meal,"Mongolian Beef",1,380
2021-11-14,"Starter & Soup","Cheese Balls",2,200
2021-11-14,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-11-14,"Sandwich & Burger","Classic Beef Burger",1,290
2021-11-14,Coffee,"Caffe Mocha",1,280
2021-11-14,Coffee,Americano,2,300
2021-11-14,"Sandwich & Burger","Peri Peri Beef Burger",1,310
2021-11-15,"Starter & Soup","French Fries",4,320
2021-11-15,Breakfast,"Full English Breakfast",1,450
2021-11-15,"Quick Meal & Salad","Chicken Caesar Salad",1,390
2021-11-15,Coffee,Cappuccino,2,380
2021-11-15,"Starter & Soup","Cheese Balls",1,100
2021-11-15,"Starter & Soup","Chicken Cheese Balls",3,360
2021-11-15,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,430
2021-11-15,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2660
2021-11-15,Drinks,Coke,5,200
2021-11-15,Tea,"Earl Grey",1,120
2021-11-15,"Pastry & Bakery",Cookie,2,240
2021-11-15,Snack,"Buffalo Wings",1,190
2021-11-15,Coffee,Latte,2,390
2021-11-15,Drinks,"Water 500ml",5,75
2021-11-15,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,445
2021-11-15,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-11-15,Snack,"Naga Wings",1,180
2021-11-15,"Thin-Crust Pizza","Chicken Supreme Pizza",1,330
2021-11-15,Coffee,"Caffe Mocha",1,260
2021-11-15,"Thin-Crust Pizza","Classic Margherita Pizza",2,930
2021-11-15,"Starter & Soup","Potato Wedges",1,120
2021-11-15,"Starter & Soup","Hot & Sour",1,185
2021-11-16,"Starter & Soup","Potato Wedges",4,480
2021-11-16,"Sandwich & Burger","Club Sandwich",2,520
2021-11-16,"Thin-Crust Pizza","Four Seasons Pizza",1,540
2021-11-16,"Quick Meal & Salad","Chicken Cashew Nut Salad",1,290
2021-11-16,Drinks,"Water 500ml",18,270
2021-11-16,Meal,"Mongolian Beef",1,380
2021-11-16,Drinks,Coke,27,1080
2021-11-16,"Sandwich & Burger","Classic Chicken Burger",1,220
2021-11-16,"Thin-Crust Pizza","Prawn-Lime Pizza",3,1430
2021-11-16,Coffee,"Caffe Mocha",5,1340
2021-11-16,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,910
2021-11-16,"Thin-Crust Pizza","Pizza Seafood Marinara",4,1880
2021-11-16,"Starter & Soup","Cheese Balls",1,100
2021-11-16,"Starter & Soup","Chicken Cheese Balls",2,240
2021-11-16,"Pastry & Bakery",Cookie,2,240
2021-11-16,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-11-16,Snack,"Naga Wings",1,180
2021-11-16,Coffee,Cappuccino,5,950
2021-11-16,"Starter & Soup","French Fries",2,160
2021-11-16,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1685
2021-11-16,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-11-16,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1105
2021-11-16,Coffee,Americano,3,450
2021-11-16,Drinks,Fanta,5,200
2021-11-16,"Starter & Soup","Cream of Mushroom",2,360
2021-11-16,"Quick Meal & Salad","Garlic Mushroom with Chicken",2,520
2021-11-16,"Thin-Crust Pizza","Classic Margherita Pizza",1,330
2021-11-16,"Sandwich & Burger","Classic Beef Burger",1,290
2021-11-16,Coffee,Latte,1,195
2021-11-16,Snack,"Fried Calamari",1,290
2021-11-17,"Sandwich & Burger","Club Sandwich",1,260
2021-11-17,Pasta,"Spaghetti Aglio e Olio",1,270
2021-11-17,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,2065
2021-11-17,"Starter & Soup","Potato Wedges",1,120
2021-11-17,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-11-17,Drinks,Coke,10,400
2021-11-17,"Thin-Crust Pizza","Classic Margherita Pizza",3,890
2021-11-17,Snack,"Teriyaki Chicken Wings",1,200
2021-11-17,"Starter & Soup","French Fries",2,160
2021-11-17,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-11-17,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-11-17,Coffee,Cappuccino,6,1140
2021-11-17,Coffee,Latte,2,390
2021-11-17,Coffee,"Flavored Latte",3,750
2021-11-17,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,500
2021-11-17,Drinks,"Water 500ml",4,60
2021-11-17,Meal,"Fish & Chips",2,840
2021-11-17,Pasta,"Seafood Marinara",1,350
2021-11-17,Pasta,"Fettuccine Creme Lime-e",1,270
2021-11-17,"Starter & Soup","Cheese Balls",2,200
2021-11-17,"Thin-Crust Pizza","Chicken Supreme Pizza",4,2890
2021-11-17,"Shake & Soda","Apple Soda",2,560
2021-11-17,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-11-17,"Sandwich & Burger","Croissant Sandwich",1,190
2021-11-17,"Quick Meal & Salad","Spicy Rice with Chicken Satay",4,840
2021-11-17,Drinks,Sprite,3,120
2021-11-17,"Starter & Soup","Chicken Cheese Balls",2,240
2021-11-17,"Quick Meal & Salad","Sauteed Garlic Mushroom",1,200
2021-11-17,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,590
2021-11-18,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,890
2021-11-18,"Starter & Soup","Cream of Mushroom",1,180
2021-11-18,Drinks,Coke,9,360
2021-11-18,Drinks,Sprite,1,40
2021-11-18,Drinks,"Water 500ml",5,75
2021-11-18,Pasta,"Penne Alfredo",2,560
2021-11-18,"Starter & Soup","Chicken Cheese Balls",4,480
2021-11-18,"Starter & Soup","Potato Wedges",1,120
2021-11-18,Snack,"Teriyaki Chicken Wings",2,400
2021-11-18,"Starter & Soup","French Fries",3,240
2021-11-18,"Thin-Crust Pizza","Classic Margherita Pizza",2,670
2021-11-18,Pasta,"Seafood Marinara",3,1050
2021-11-18,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1105
2021-11-18,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-11-18,"Pastry & Bakery",Croissant,1,120
2021-11-18,"Thin-Crust Pizza","Chicken Supreme Pizza",2,1140
2021-11-18,Snack,"Prawn On Toast",1,180
2021-11-18,Pasta,"Fettuccine Baked Pasta",1,360
2021-11-18,Snack,"Buffalo Wings",1,190
2021-11-18,"Quick Meal & Salad","Spicy Rice with Prawn Tempura",1,225
2021-11-18,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-11-18,Meal,"Fish & Chips",1,420
2021-11-18,"Quick Meal & Salad","Sauteed Garlic Mushroom",2,400
2021-11-18,Coffee,Latte,1,195
2021-11-18,Coffee,Espresso,1,130
2021-11-18,"Thin-Crust Pizza","Four Seasons Pizza",2,1520
2021-11-18,Coffee,Cappuccino,1,190
2021-11-18,Drinks,Fanta,1,40
2021-11-19,"Starter & Soup","French Fries",8,640
2021-11-19,"Pastry & Bakery",Croissant,1,120
2021-11-19,Coffee,Latte,2,390
2021-11-19,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,640
2021-11-19,Pasta,"Fettuccine Baked Pasta",3,1080
2021-11-19,Coffee,Cappuccino,8,1520
2021-11-19,Drinks,"Water 500ml",28,420
2021-11-19,Drinks,Coke,14,560
2021-11-19,Drinks,Sprite,7,280
2021-11-19,Meal,"Teriyaki Chicken",22,6380
2021-11-19,"Starter & Soup","Thai Soup",8,1680
2021-11-19,Snack,"Buffalo Wings",4,760
2021-11-19,"Sandwich & Burger","Club Sandwich",3,780
2021-11-19,Pasta,"Penne Alfredo",3,840
2021-11-19,"Starter & Soup","Chicken Cheese Balls",3,360
