Date,1. Kacchi Basmati ( P1 ),1. Kacchi Basmoti ( P3 ),1. Kacchi Basmati ( P5 ),2. Kacchi Basmati ( P1 ),2. Kacchi Basmoti ( P3 ),2. Kacchi Basmati ( P5 ),3. Kacchi Basmati ( P1 ),3. Kacchi Basmati ( P3 ),3. Kacchi Basmati ( P5 ),Achari Kabab,Chicken Reshmi Kabab,Chicken Hariali,Chicken Tikka,Mutton Boti Kabab,Chicken Roast,Jali Kabab,Mutton Rezala,Plan Naan,Butter Naan,Garlic Naan,Tilli Naan,Kashmiri Naan,Afgani Naan,Nawabiana Special Naan,Firni,Jorda,Water ( Large ),Burhani ( 1 Glass ),Chicken chap,Chicken Taoya Jhal,Chicken Tandoori,Morog polao (Dim),Kacchi set,Polao set,Set 01,Set 02,Set 03,Set 04,Pepsi 400mg,Drinks,Chicken Boti Taoya,Kacchi,Garlic chilli naan,Burhani(half litter),Burhani(1 litter),Kacchi special,Plain Polao Set 1,Morog pola (Dim),Chicken onion chaap,Burhani (half litter),Jali kabab,Jorda.1,Chicken Boti Taoya.1,Chicken Taowa Jhal,Chicken achari kabab,Chicken Tandoori.1,Plan naan,Butter naan,Garlic naan,Garlic chilli naan.1,Kashmiri Naan.1,Afghani naan,Nawabiana special naan,Ramadan Platter 01,Grill Platter,Kacchi set 2,Water half litter,Plain Polao Set 2,Nawabiana Kashmiri Naan,Chicken Nawabi Kabab,Chicken Onion Chap,Kasmiri Faluda,Regular Lacchi,Mango Lacchi,Badam Lacchi,Salt lacchi,HOT Coffee,Chocolate Cold Coffee,Ice Cream (2 Scoop),Ice Cream (3 Scoop),Banana Milkshake,Strawberry Milkshake,Vanilla Milkshake,Chocolate Milkshake,Mango Milshake,Oreo Milkshake,Kitkat Milkshake,Caramel Cold Coffee,Kaju Milkshake,Coconut Milkshake,Mix Fruits Juice,Nawabiana Special Fruits Salad,Special lacchi,Egg,4. Kacchi Basmati(P1),4. Kacchi Basmati(P3),Morog pola (Jali),Jhal Misty Voj,Achari Voj,Kashmiri voj,Nawabi Voj,Kacchi (Package),Plain Polao (Package),4. Kacchi Basmati(P5),Kacchi (4pcs Mutton),Jhal Misty Voj.1,Achari Voj.1,"Tandoori
 Voj",Nawabi Voj.1,Morog polao (jali),Firni.1,Chicken chap.1,KACCHI SET 3,Tikka Kabab,Morog polao without egg,Iftar package 01,Iftar package 2,Iftar package 03,Iftar package 4,Iftar package 5,Iftar package 6,Malai Lacchi,Blueberry Lacchi,Apple juice,Grape Juice,Malta Juice,Papaya  Juice,Pineapple Juice,Raw Mango,Ripe Mango,Olive Juice,Rose Apple  Juice,Oreo Cold Coffee,KitKat Cold Coffee,Special Faluda,Fruit salada
2022-11-16,334.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,11.0,38.0,1.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,66.0,29.0,5.0,8.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,102.0,2.0,31.0,2.0,0.0,2.0,0.0,4.0,11.0,4.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17,509.0,3.0,2.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,27.0,86.0,13.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,69.0,50.0,6.0,13.0,4.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,57.0,5.0,39.0,3.0,6.0,4.0,0.0,0.0,41.0,10.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,11.0,16.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,61.0,19.0,7.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18,494.0,3.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,20.0,69.0,5.0,0.0,3.0,2.0,0.0,12.0,0.0,0.0,57.0,52.0,5.0,6.0,1.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,126.0,3.0,17.0,3.0,11.0,0.0,0.0,2.0,21.0,9.0,0.0,2.0,0.0,1.0,1.0,1.0,8.0,9.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,145.0,0.0,0.0,0.0,27.0,20.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-19,545.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,20.0,0.0,18.0,45.0,14.0,0.0,8.0,6.0,0.0,6.0,0.0,0.0,62.0,44.0,6.0,11.0,11.0,2.0,0.0,12.0,1.0,2.0,1.0,0.0,191.0,2.0,47.0,0.0,8.0,3.0,0.0,3.0,20.0,5.0,10.0,8.0,0.0,0.0,4.0,0.0,3.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,24.0,19.0,7.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-20,418.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,11.0,26.0,13.0,0.0,7.0,0.0,2.0,13.0,0.0,0.0,89.0,19.0,5.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,229.0,2.0,22.0,0.0,2.0,4.0,0.0,0.0,23.0,6.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,27.0,12.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-21,508.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,7.0,39.0,2.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,59.0,20.0,0.0,6.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,307.0,2.0,24.0,0.0,3.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,8.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,25.0,25.0,17.0,0.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-11-22,333.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,8.0,37.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,43.0,22.0,8.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,222.0,0.0,32.0,4.0,3.0,3.0,0.0,1.0,18.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,15.0,8.0,10.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,442.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,22.0,39.0,8.0,0.0,4.0,0.0,0.0,22.0,0.0,0.0,51.0,38.0,4.0,10.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,251.0,2.0,18.0,0.0,3.0,1.0,0.0,1.0,23.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,7.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,17.0,12.0,32.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24,379.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,20.0,47.0,9.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,78.0,42.0,3.0,11.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,232.0,3.0,29.0,0.0,2.0,6.0,0.0,1.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,14.0,12.0,5.0,2.0,2.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-11-25,497.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,9.0,19.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,79.0,19.0,3.0,2.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,282.0,1.0,22.0,0.0,2.0,1.0,0.0,1.0,26.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,8.0,13.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26,329.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,23.0,30.0,9.0,0.0,3.0,3.0,0.0,7.0,0.0,0.0,66.0,30.0,2.0,4.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,205.0,10.0,28.0,0.0,3.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,19.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27,396.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,16.0,52.0,6.0,0.0,6.0,0.0,8.0,16.0,0.0,0.0,61.0,39.0,3.0,6.0,4.0,3.0,0.0,7.0,0.0,2.0,1.0,0.0,230.0,5.0,25.0,1.0,8.0,1.0,0.0,2.0,19.0,8.0,2.0,0.0,0.0,2.0,2.0,0.0,13.0,19.0,9.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28,333.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,12.0,0.0,13.0,38.0,9.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,75.0,34.0,1.0,7.0,7.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,210.0,0.0,23.0,16.0,11.0,1.0,0.0,2.0,37.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,11.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,392.0,3.0,1.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,13.0,23.0,6.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,73.0,23.0,0.0,3.0,5.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,157.0,1.0,35.0,0.0,1.0,8.0,0.0,1.0,15.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,13.0,16.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,4.0,2.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,358.0,5.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,45.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,67.0,49.0,0.0,5.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,214.0,0.0,37.0,1.0,2.0,3.0,0.0,1.0,12.0,4.0,2.0,3.0,0.0,0.0,2.0,1.0,4.0,2.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,351.0,4.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,25.0,58.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,60.0,31.0,7.0,10.0,2.0,1.0,0.0,14.0,2.0,1.0,1.0,2.0,195.0,5.0,22.0,4.0,4.0,10.0,0.0,1.0,231.0,14.0,0.0,2.0,0.0,3.0,4.0,0.0,4.0,13.0,19.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,338.0,4.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,8.0,0.0,31.0,45.0,11.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,89.0,34.0,11.0,12.0,4.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,198.0,3.0,61.0,0.0,4.0,0.0,0.0,2.0,6.0,9.0,10.0,24.0,0.0,0.0,6.0,0.0,8.0,5.0,19.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,14.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-03,379.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,25.0,46.0,12.0,3.0,9.0,3.0,3.0,13.0,0.0,0.0,68.0,56.0,3.0,10.0,2.0,3.0,0.0,6.0,4.0,0.0,1.0,8.0,222.0,1.0,34.0,8.0,6.0,0.0,0.0,4.0,9.0,6.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,10.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,11.0,1.0,0.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-04,511.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,16.0,48.0,1.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,90.0,20.0,2.0,8.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,163.0,1.0,22.0,0.0,7.0,4.0,0.0,2.0,14.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,28.0,10.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,487.0,4.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,11.0,36.0,12.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,104.0,28.0,6.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,212.0,1.0,14.0,1.0,6.0,3.0,400.0,4.0,26.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,25.0,11.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-06,373.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,20.0,33.0,7.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,96.0,24.0,2.0,6.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,233.0,1.0,19.0,0.0,3.0,0.0,0.0,4.0,26.0,9.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,10.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,23.0,25.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07,692.0,10.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,16.0,19.0,0.0,54.0,34.0,14.0,0.0,4.0,0.0,3.0,49.0,0.0,0.0,77.0,49.0,1.0,12.0,2.0,1.0,0.0,17.0,1.0,1.0,0.0,0.0,418.0,1.0,49.0,8.0,7.0,1.0,0.0,3.0,91.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,13.0,20.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,205.0,0.0,0.0,0.0,37.0,25.0,7.0,0.0,2.0,0.0,6.0,6.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,21.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
